2014/09,5.2
2014/10,-0.3
2014/11,-3.2
2014/12,3.9
2015/01,-4.5
2015/02,-11.5
2015/03,-6
2015/04,-8.6
2015/05,-9.3
2015/06,-2.4
2015/07,-8.8
2015/08,-12.6
2015/09,-8
2015/10,-11.8
2015/11,-12.6
2015/12,-13
2016/01,-18.1
2016/02,-8.1
2016/03,-8.4
2016/04,-13.4
2016/05,-5.5
2016/06,-6.7
2016/07,-7.8
2016/08,-1.4
2016/09,-5.1
2016/10,-5.1
2016/11,8.2
2016/12,8.1
2017/01,14.3
2017/02,22.2
2017/03,15.3
2017/04,15.6
2017/05,11.1
2017/06,11
2017/07,9.1
2017/08,17.9
2017/09,29.7
2017/10,5.2
2017/11,17.3
2017/12,8.4
2018/01,22.8
2018/02,4
2018/03,8.5
2018/04,11.5
2018/05,19.1
2018/06,13.8
2018/07,17.1
2018/08,15.2
